Id,Lung Opacity
3294,0.47155696153640747
3399,0.23277805745601654
3409,-0.0008054822683334351
3410,0.27269434928894043
3411,0.15657082200050354
3412,0.2430637776851654
3413,0.16436128318309784
3414,0.2433350682258606
3418,0.07746708393096924
3419,0.20782598853111267
3473,0.2632151246070862
3474,0.2239810973405838
3475,0.1887090802192688
3476,0.049171075224876404
3477,0.47833961248397827
3478,0.4775465726852417
3479,0.09022596478462219
3480,0.07308484613895416
3481,0.283538818359375
3482,0.12133607268333435
3483,0.18993635475635529
3484,0.06914472579956055
3505,0.2949986755847931
3513,0.49161410331726074
3514,0.47738397121429443
3585,0.4218699336051941
3667,0.2449602484703064
3668,0.30061066150665283
3728,0.3251608908176422
3773,0.4452865421772003
3774,0.4805752635002136
3775,0.4867042303085327
3776,0.48470446467399597
3777,0.4713518023490906
3814,0.33096176385879517
3815,0.28821420669555664
3816,0.3220902383327484
3836,0.310539186000824
3837,0.27625417709350586
3840,0.08340597152709961
3841,0.026029258966445923
3842,0.44595077633857727
3843,0.4741579592227936
3844,0.48083341121673584
3845,0.3956460952758789
3846,0.29318246245384216
3847,0.24425071477890015
3863,0.27753013372421265
3864,0.19658415019512177
3865,0.49348822236061096
3866,0.22734783589839935
3867,0.45396700501441956
3868,0.2380746304988861
3869,0.28481054306030273
3870,0.34305620193481445
3871,0.4800865948200226
3872,0.4766189754009247
3873,0.3106773793697357
3945,0.43598800897598267
3946,0.4118615388870239
3950,0.48086631298065186
3984,0.4696318805217743
3985,0.45880505442619324
4022,0.4362782835960388
4023,0.26966625452041626
4024,0.46995604038238525
4025,0.3566916882991791
4026,0.4649345874786377
4027,0.48043298721313477
4028,0.3425373136997223
4039,-0.0007056742906570435
4040,0.08352413773536682
4041,0.021608203649520874
4042,0.15973325073719025
4043,0.42551136016845703
4044,-0.006472304463386536
4045,0.45180433988571167
4111,0.4705064594745636
4116,0.3792080581188202
4127,0.11075060069561005
4128,0.1863044947385788
4129,0.3610987067222595
4130,0.22888365387916565
4219,0.312804251909256
4220,0.18655715882778168
4262,0.3052504360675812
4382,0.443058043718338
4383,0.41546911001205444
4485,0.11183631420135498
4486,0.22335168719291687
4499,0.15804223716259003
4500,0.16875781118869781
4791,0.09511865675449371
4792,0.19139811396598816
4793,0.10450860857963562
4794,0.06754474341869354
4799,0.35152357816696167
4800,0.19762684404850006
4801,0.38569650053977966
4802,0.24472305178642273
4803,0.40282756090164185
4804,0.12586191296577454
4895,0.48489269614219666
4896,0.47901979088783264
4897,0.4882437288761139
4931,0.37546783685684204
4932,0.3279809057712555
4957,0.4467586278915405
4958,0.47804370522499084
4959,0.20467694103717804
4960,0.412656307220459
4961,0.15488563477993011
4962,0.2719777226448059
4963,0.460018515586853
4964,0.4828273355960846
4965,0.3705742359161377
4966,0.4711233079433441
4967,0.24528293311595917
4968,0.2957008481025696
4969,0.4662232995033264
4970,0.3941015899181366
4971,0.48388588428497314
4972,0.49155887961387634
4973,0.4766811430454254
4974,0.3827659785747528
4975,0.47237035632133484
4976,0.33791691064834595
4977,0.07487593591213226
4978,0.4501816928386688
4979,0.32197093963623047
4980,0.43734705448150635
4981,0.4869577884674072
4982,0.4782640039920807
4983,0.273222953081131
4984,0.48892006278038025
4985,0.48706138134002686
4986,0.061717331409454346
4987,0.477417528629303
4988,0.47303810715675354
4989,0.48239266872406006
4990,0.29441189765930176
4991,0.3155471086502075
4992,0.44623833894729614
4993,0.17333471775054932
5024,0.4691195487976074
5060,0.41908031702041626
5061,0.27998679876327515
5065,0.45225340127944946
5066,0.46571627259254456
5075,0.4247641861438751
5076,0.36797279119491577
5077,0.24264316260814667
5078,0.3354875445365906
5079,0.19623836874961853
5080,0.23459361493587494
5081,0.34670794010162354
5087,0.48869097232818604
5088,0.4618370234966278
5089,0.4770275354385376
5174,0.44556134939193726
5175,0.3243619501590729
5177,0.4684680998325348
5178,0.4636358618736267
5179,0.43517792224884033
5220,0.4008312225341797
5221,0.4121074676513672
5222,0.4252658486366272
5226,0.41439759731292725
5227,0.3429058790206909
5260,0.4776979982852936
5261,0.4901731312274933
5262,0.48911017179489136
5263,0.30014243721961975
5264,0.1112523227930069
5265,0.48825713992118835
5281,0.3681667745113373
5282,0.4363915026187897
5283,0.4714077115058899
5284,0.4743027091026306
5317,0.4604789912700653
5322,0.20190829038619995
5323,0.06610432267189026
5448,0.47629329562187195
5457,0.3115314245223999
5458,0.015404820442199707
5459,0.4841044843196869
5460,0.2719406485557556
5461,0.455107718706131
5462,0.4639868140220642
5463,0.0984550267457962
5466,0.33336585760116577
5467,0.23346224427223206
5470,0.37477487325668335
5503,0.17782743275165558
5504,0.13131552934646606
5638,0.16775164008140564
5639,0.1279323399066925
5640,0.41659846901893616
5641,0.19150060415267944
5648,0.16168375313282013
5673,0.43908587098121643
5674,0.4250970482826233
5675,0.47531449794769287
5676,0.4742622971534729
5677,0.47284966707229614
5678,0.4765552282333374
5679,0.4718421995639801
5680,0.4698649048805237
5681,0.46084174513816833
5682,0.4807005226612091
5683,0.4618080258369446
5684,0.47853267192840576
5685,0.4694657027721405
5686,0.4770486354827881
5687,0.3896278440952301
5688,0.4445660412311554
5689,0.4781816899776459
5710,0.21691495180130005
5757,0.48083972930908203
5758,0.4542728662490845
5759,0.4829180836677551
5782,0.25916650891304016
5783,0.37664589285850525
5784,0.44423308968544006
5785,0.4702216386795044
5840,0.25789546966552734
5927,0.16282150149345398
5928,0.28560346364974976
5939,0.4832034409046173
5940,0.47434690594673157
5941,0.48342761397361755
5942,0.48210811614990234
5943,0.4803372025489807
5944,0.4785689413547516
6014,0.4694688618183136
6023,0.45117056369781494
6024,0.4416799545288086
6025,0.10448628664016724
6026,0.48546645045280457
6027,0.4594848155975342
6028,0.4377364218235016
6029,0.4633033573627472
6030,0.44980016350746155
6167,0.46375787258148193
6168,0.42653441429138184
6169,0.45355695486068726
6260,0.2850896120071411
6261,0.23524406552314758
6297,0.48298946022987366
6298,0.48245880007743835
6299,0.4747735559940338
6300,0.4824727773666382
6301,0.487154483795166
6302,0.4585212171077728
6303,0.4851014018058777
6304,0.48002585768699646
6305,0.4490490257740021
6306,0.48100629448890686
6307,0.48805031180381775
6308,0.48313167691230774
6309,0.47892481088638306
6489,0.40075042843818665
6490,0.45124053955078125
6567,0.4117901921272278
6592,0.17418913543224335
6593,0.19800333678722382
6594,-0.15052831172943115
6595,0.2639697790145874
6596,0.017749324440956116
6597,0.19738022983074188
6598,0.08399561047554016
6599,0.29519808292388916
6629,0.4402174949645996
6630,0.42802223563194275
6654,0.45699766278266907
6655,0.4750462472438812
6656,0.4858717918395996
6657,0.48117783665657043
6658,0.4826887249946594
6659,0.472563773393631
6682,0.4369535446166992
6683,0.2707716226577759
6684,0.24615848064422607
6691,0.37557274103164673
6692,0.4369828999042511
6693,0.29383403062820435
6694,0.19836531579494476
6695,0.2873830795288086
6709,0.473531574010849
6710,0.4567163288593292
6711,0.42324307560920715
6742,0.44097501039505005
6743,0.19881990551948547
6744,0.45432624220848083
6745,0.48331600427627563
6746,0.42657455801963806
6813,0.10097819566726685
6814,0.1666479855775833
6824,0.21420517563819885
6825,0.28924888372421265
6826,0.2750871181488037
6827,0.10829652845859528
6828,0.10811455547809601
6892,0.4788278341293335
6893,0.4173670709133148
6926,0.45087018609046936
6927,0.3814390003681183
6928,0.16982589662075043
6929,0.1491098254919052
6930,0.48520562052726746
6931,0.4749290347099304
6932,0.4095521867275238
6946,0.38681507110595703
6947,0.4003311097621918
6948,0.14348894357681274
6949,0.4062073230743408
6951,0.44873738288879395
6958,0.48097124695777893
6959,0.4657028317451477
6960,0.4782348573207855
6961,0.4774516522884369
6984,0.32365497946739197
6985,0.15325969457626343
6986,0.4798947870731354
6987,0.4719723165035248
6988,0.4772529602050781
6989,-0.030864819884300232
7005,0.4854346811771393
7006,0.4873659610748291
7007,0.05270525813102722
7008,-0.02550746500492096
7037,0.39209896326065063
7055,0.3693391680717468
7056,0.3865886330604553
7057,0.3203238844871521
7058,0.4156200885772705
7064,0.48597586154937744
7065,0.453532338142395
7066,0.4676591753959656
7067,0.4145975708961487
7068,0.460085928440094
7069,0.4872687757015228
7070,0.4687348008155823
7140,0.20276837050914764
7174,0.4549460709095001
7175,0.435393750667572
7176,0.4820939898490906
7177,0.405043363571167
7178,0.46446579694747925
7179,0.4607517123222351
7180,0.4821564257144928
7181,0.484199583530426
7182,0.4861801862716675
7240,0.4780164957046509
7241,0.45356929302215576
7252,0.36050254106521606
7253,0.32512331008911133
7254,0.3182876706123352
7255,0.3239307701587677
7256,0.19362430274486542
7257,0.4314580261707306
7258,0.18865486979484558
7259,0.34034213423728943
7260,0.34694284200668335
7261,0.42548462748527527
7302,0.4342714548110962
7441,0.46046704053878784
7442,0.06988166272640228
7443,0.12320050597190857
7444,0.473306268453598
7445,0.4667723774909973
7446,0.4718761146068573
7447,0.47892093658447266
7448,0.4810585379600525
7449,0.46854516863822937
7459,0.4710463285446167
7473,0.46553388237953186
7474,0.48597949743270874
7475,0.4484947919845581
7476,0.46170246601104736
7477,0.39867979288101196
7478,0.294616162776947
7479,0.4808845520019531
7480,0.4636561870574951
7481,0.38766923546791077
7482,0.41257643699645996
7483,0.4717724025249481
7484,0.4724980592727661
7485,0.36741048097610474
7486,0.36841392517089844
7487,0.4815507233142853
7488,0.48449140787124634
7489,0.48275506496429443
7490,0.4865298271179199
7491,0.46753114461898804
7492,0.4628174304962158
7493,0.27965885400772095
7494,0.47784584760665894
7495,0.41360950469970703
7496,0.4736199676990509
7497,0.48909899592399597
7498,0.4100308418273926
7499,0.4101976752281189
7500,0.46450573205947876
7501,0.4859939515590668
7502,0.4853682816028595
7503,0.46537691354751587
7504,0.48013541102409363
7505,0.4623085558414459
7506,0.4807693362236023
7507,0.4878876507282257
7508,0.4829021990299225
7509,0.48392024636268616
7510,0.4861585795879364
7511,0.48489823937416077
7512,0.43865758180618286
7513,0.48521825671195984
7514,0.46580007672309875
7515,0.4841881990432739
7516,0.4738333523273468
7517,0.4732776880264282
7518,0.4690539240837097
7519,0.4834813177585602
7520,0.4847133159637451
7521,0.4530404508113861
7522,0.4756529629230499
7523,0.33241721987724304
7524,0.48468995094299316
7525,0.4833155870437622
7526,0.4641113579273224
7527,0.48459485173225403
7528,0.253753125667572
7529,0.48276105523109436
7530,0.47667816281318665
7531,0.4774826169013977
7532,0.4648319482803345
7533,0.4885336458683014
7534,0.344721257686615
7539,0.3078867793083191
7540,0.4539618492126465
7541,0.45180562138557434
7542,0.26556622982025146
7543,0.4831683337688446
7544,0.4757743179798126
7545,0.48846369981765747
7546,0.47523096203804016
7559,0.4832157790660858
7560,0.3251597285270691
7561,0.44500550627708435
7562,0.4795159697532654
7575,0.020909354090690613
7576,0.24314585328102112
7586,0.47119495272636414
7587,0.41286879777908325
7588,0.47914302349090576
7589,0.4615437984466553
7590,0.47783103585243225
7591,0.47927820682525635
7592,0.4878750741481781
7593,0.46944165229797363
7676,0.47607555985450745
7677,0.4831502437591553
7678,0.4543699622154236
7679,0.4898439049720764
7680,0.48427462577819824
7681,0.48207128047943115
7682,0.4764895439147949
7683,0.2968844473361969
7684,0.22838540375232697
7685,0.4826167821884155
7686,0.4866866171360016
7687,0.479960560798645
7713,0.1599128395318985
7714,0.2725239098072052
7715,0.2768205404281616
7716,0.4567264914512634
7717,0.46254274249076843
7733,0.48129016160964966
7738,0.1714901328086853
7739,0.16048890352249146
7762,0.4650866389274597
7763,0.4291934669017792
7764,0.4477000832557678
7765,0.48398393392562866
7772,0.43400031328201294
7773,0.3345619738101959
7774,0.4599084258079529
7775,0.4579603374004364
7840,0.4764730632305145
7841,0.3868756890296936
7842,0.3859477639198303
7843,0.4836346209049225
7875,0.44995570182800293
7876,0.40419870615005493
7890,0.4552812874317169
7891,0.4233253598213196
7892,0.45744526386260986
7893,0.44103318452835083
7894,0.4715252220630646
7895,0.37418127059936523
7896,0.33089759945869446
7897,0.47737568616867065
7898,0.4774916470050812
7899,0.36787688732147217
7900,0.3469380736351013
7901,0.4779716432094574
7902,0.4508346915245056
7903,0.4786187410354614
7904,0.4767891764640808
7905,0.4657604396343231
7906,0.48372143507003784
7921,0.10114717483520508
7929,0.4491221606731415
7930,0.2018469274044037
7936,0.4843517243862152
7937,0.4773687422275543
7938,0.4905521273612976
7939,0.4873504340648651
7940,0.489993155002594
7941,0.4937859773635864
7942,0.45680946111679077
7943,0.4924181401729584
7944,0.478915274143219
7945,0.48083430528640747
7969,0.004079535603523254
7970,0.10222722589969635
7996,0.43216538429260254
8000,0.1965891569852829
8001,0.3741740584373474
8002,0.19461795687675476
8003,0.3029407262802124
8004,0.47769245505332947
8005,0.4697026312351227
8006,0.4514504075050354
8024,0.35845229029655457
8025,0.3361397087574005
8026,0.2897401452064514
8031,0.48202094435691833
8041,0.444490522146225
8059,0.42961034178733826
8060,0.4366125762462616
8061,0.35396844148635864
8112,0.46360015869140625
8113,0.47824734449386597
8114,0.47592058777809143
8115,0.4633485674858093
8116,0.48001939058303833
8117,0.47511157393455505
8118,0.48469653725624084
8119,0.4598638415336609
8120,0.4635125696659088
8121,0.48271283507347107
8122,0.4843819737434387
8123,0.4605158567428589
8124,0.48391321301460266
8125,0.4896908700466156
8126,0.48315781354904175
8127,0.48515063524246216
8128,0.46350210905075073
8129,0.48084592819213867
8130,0.48698726296424866
8131,0.475957989692688
8132,0.4881491959095001
8133,0.48728734254837036
8134,0.47332310676574707
8135,0.48120707273483276
8136,0.490752249956131
8151,0.2655171751976013
8152,0.2301340103149414
8153,0.31750360131263733
8154,0.382051557302475
8197,0.42359957098960876
8198,0.46790608763694763
8199,0.48881933093070984
8216,0.06211705505847931
8217,0.025189757347106934
8224,0.3447141945362091
8329,0.24212396144866943
8330,0.26186928153038025
8485,0.2854703664779663
8486,0.33475741744041443
8487,0.4041312634944916
8503,0.2587423324584961
8577,-0.009198158979415894
8578,0.11421328783035278
8579,0.4891486167907715
8580,0.47791773080825806
8581,0.41227293014526367
8582,0.4792165160179138
8583,0.48455268144607544
8584,0.09671653807163239
8585,0.4497523307800293
8586,0.48272353410720825
8587,0.4849296808242798
8588,0.4194386899471283
8589,0.4751903712749481
8590,0.48388251662254333
8591,0.4567052125930786
8592,0.4342241883277893
8593,0.48189714550971985
8594,0.4761013388633728
8595,0.46536269783973694
8598,0.4739833474159241
8599,0.25185447931289673
8600,0.18197111785411835
8601,0.46562743186950684
8644,0.4707915782928467
8779,0.4762866497039795
8780,0.44232866168022156
8781,0.4815075993537903
8782,0.4703180193901062
8814,0.4620758593082428
8815,0.40735527873039246
8816,0.45191454887390137
8817,0.4778763949871063
8818,0.487641304731369
8819,0.4843774735927582
8820,0.4745185375213623
8821,0.4871632158756256
8861,0.39031174778938293
8862,0.3828989267349243
9032,0.3207457363605499
9033,0.11902405321598053
9034,0.11148586869239807
9035,0.0613752156496048
9036,0.055953383445739746
9037,0.47964057326316833
9038,0.4656849205493927
9039,0.4773462116718292
9040,0.473543643951416
9041,0.4849666357040405
9042,0.47252175211906433
9043,0.48061057925224304
9044,0.4679858684539795
9061,0.1561434268951416
9062,0.48135045170783997
9063,0.4769420027732849
9065,0.4709978699684143
9110,0.20601892471313477
9111,0.23880881071090698
9114,0.4910256862640381
9115,0.46803826093673706
9116,0.4823703467845917
9117,0.47639787197113037
9118,0.4876655042171478
9219,0.42403605580329895
9220,0.4402723014354706
9221,0.47773751616477966
9222,0.48017001152038574
9223,0.46370676159858704
9224,0.46524444222450256
9229,0.03250756859779358
9230,0.21465708315372467
9231,0.08531880378723145
9232,0.26322460174560547
9272,0.4549112617969513
9273,0.31448081135749817
9274,0.33900174498558044
9275,0.398606538772583
9276,0.47020140290260315
9277,0.4830609858036041
9278,0.3746669590473175
9279,0.31121042370796204
9280,0.4791755974292755
9281,0.47928375005722046
9282,0.41177091002464294
9283,0.46602386236190796
9284,0.3298322558403015
9285,0.40521368384361267
9286,0.31363534927368164
9287,0.4701076149940491
9288,0.36669883131980896
9289,0.38082897663116455
9320,0.4836554527282715
9321,0.3943640887737274
9322,0.47074729204177856
9323,0.4182330369949341
9324,0.4752073287963867
9325,0.3758224844932556
9381,0.017843246459960938
9382,0.18450269103050232
9418,0.45455145835876465
9419,0.47257599234580994
9455,0.36681967973709106
9456,0.2648230195045471
9457,0.4818829298019409
9460,0.48808541893959045
9461,0.48681312799453735
9462,0.48860403895378113
9463,0.490264356136322
9464,0.48582062125205994
9465,0.48910579085350037
9466,0.49044471979141235
9467,0.4828387200832367
9468,0.4846494197845459
9469,0.48683401942253113
9470,0.48757416009902954
9471,0.48280271887779236
9472,0.39333611726760864
9473,0.4817979037761688
9558,0.48184970021247864
9559,0.48531270027160645
9560,0.43773695826530457
9561,0.3917538523674011
9562,0.4885975122451782
9563,0.4804404377937317
9564,0.4410775601863861
9565,0.4858519434928894
9566,0.46869000792503357
9567,0.4858039319515228
9568,0.37860578298568726
9569,0.4880402684211731
9570,0.4854051172733307
9571,0.4848344922065735
9572,0.48128703236579895
9573,0.4753231704235077
9574,0.48397237062454224
9575,0.4499589800834656
9576,0.4778437912464142
9577,0.48243239521980286
9578,0.47662875056266785
9579,0.4849250912666321
9580,0.4864169657230377
9717,0.44752901792526245
9718,0.43893176317214966
9719,0.46800535917282104
9720,0.4162546992301941
9721,0.46788290143013
9722,0.3669307231903076
9723,0.4493618309497833
9724,0.28724125027656555
9725,0.466820627450943
9726,0.4684469997882843
9727,0.4681223928928375
9728,0.4722095727920532
9729,0.4710971415042877
9730,0.48814406991004944
9731,0.372841477394104
9744,0.2456691861152649
9760,0.009011194109916687
9761,0.0912179946899414
9762,0.36091047525405884
9763,0.47270750999450684
9764,0.4628547430038452
9765,0.4658011794090271
9805,0.41529616713523865
9806,0.4258021414279938
9807,0.48522427678108215
9808,0.48414844274520874
9809,0.4831821620464325
9810,0.4848960041999817
9811,0.4850004315376282
9812,0.47659432888031006
9831,0.30722665786743164
9841,0.4012872576713562
9842,0.34822502732276917
9956,0.22757312655448914
9957,0.21713796257972717
9958,0.4650847613811493
9959,0.4704726040363312
9960,0.3070668876171112
9961,0.46125897765159607
9962,0.4336801767349243
9963,0.30920204520225525
9964,0.46533939242362976
9968,0.4459000825881958
9969,0.37265390157699585
10019,0.4761374592781067
10033,0.121131032705307
10034,-0.1152675449848175
10035,0.10511022806167603
10036,-0.12941229343414307
10037,0.21539387106895447
10038,0.17105884850025177
10039,0.4775563180446625
10040,0.4696040749549866
10041,0.4674362242221832
10042,0.4762461185455322
10043,-0.09175264835357666
10044,-0.12878181040287018
10045,0.14550016820430756
10046,-0.24908198416233063
10047,0.0360632985830307
10048,0.1514471471309662
10049,-0.01206699013710022
10217,0.48315685987472534
10332,0.4810295104980469
10333,0.4697782099246979
10343,0.14956063032150269
10415,0.4563654065132141
10418,0.18871238827705383
10419,0.15952268242835999
10475,0.24356405436992645
10476,0.21457219123840332
10493,0.43424731492996216
10494,0.3956567347049713
10495,0.38142770528793335
10496,0.33629918098449707
10497,0.47568729519844055
10498,0.4738960564136505
10499,0.39943715929985046
10500,0.44880515336990356
10501,0.46146681904792786
10502,0.4695928692817688
10503,0.46215105056762695
10504,0.4785488545894623
10505,0.46917399764060974
10547,0.0919053703546524
10573,0.2588868737220764
10592,0.3046405017375946
10593,0.3151709735393524
10594,-0.04761599004268646
10610,0.33922910690307617
10611,0.19169926643371582
10612,0.08842824399471283
10613,0.0701453685760498
10614,0.46676599979400635
10648,0.4800546169281006
10649,0.44240570068359375
10650,0.3217910826206207
10651,0.40423062443733215
10652,0.4520319700241089
10728,0.4620938003063202
10729,0.46759381890296936
10749,0.4414280354976654
10750,0.4791635572910309
10751,0.45767223834991455
10786,0.4387366473674774
10787,0.4266117513179779
10813,0.08259327709674835
10814,0.38342687487602234
10815,0.48193952441215515
10816,0.47731122374534607
10817,0.4672578275203705
10818,0.45278266072273254
10819,0.4839750826358795
10820,0.4588487148284912
10821,0.47790294885635376
10887,0.45820075273513794
10888,0.4808458983898163
10889,0.4849184453487396
10899,0.0728854089975357
10900,0.4782862961292267
10919,0.4302138090133667
10920,0.3828681707382202
11088,0.18911056220531464
11089,0.1070462018251419
11090,0.17799222469329834
11091,0.22647720575332642
11092,0.3493133783340454
11141,0.48767173290252686
11142,0.48047569394111633
11143,0.4898890554904938
11144,0.4897717535495758
11145,0.49088603258132935
11146,0.4913480877876282
11147,0.4889512360095978
11148,0.48948267102241516
11149,0.4922550320625305
11150,0.48568740487098694
11151,0.49219974875450134
11152,0.48963525891304016
11153,0.48886793851852417
11154,0.4847206473350525
11155,0.4894478917121887
11182,0.4533705413341522
11183,0.48965680599212646
11184,0.4758959114551544
11185,0.4867914915084839
11186,0.4762324094772339
11187,0.4646306037902832
11188,0.4866885244846344
11189,0.47718530893325806
11190,0.47849932312965393
11234,0.46505436301231384
11235,0.4518435001373291
11236,0.48510614037513733
11237,0.4609065055847168
