Id,No Finding
1151,-0.46485385298728943
1152,-0.4603300392627716
1153,-0.49011972546577454
1156,-0.09959572553634644
1203,-0.4978595972061157
1204,-0.49603113532066345
1218,-0.44244876503944397
1219,0.0818745493888855
1220,-0.4333643615245819
1221,-0.19034934043884277
1222,-0.29493439197540283
1223,-0.06777390837669373
1224,-0.46426376700401306
1225,-0.1641235053539276
1226,-0.45758056640625
1227,-0.24291060864925385
1228,-0.30052533745765686
1229,-0.26857390999794006
1230,-0.46218740940093994
1231,-0.39013853669166565
1232,-0.4805470407009125
1233,-0.48009076714515686
1234,-0.494102418422699
1235,-0.48186635971069336
1236,-0.4545193314552307
1237,-0.47678235173225403
1238,-0.46089744567871094
1243,-0.4971436858177185
1244,-0.49417001008987427
1245,-0.4987053871154785
1246,-0.4981839656829834
1247,-0.4908793866634369
1248,-0.49882110953330994
1249,-0.49702832102775574
1257,-0.44851353764533997
1258,-0.3891412019729614
1320,0.16337239742279053
1321,-0.3916562795639038
1322,0.2085454761981964
1386,-0.03829692304134369
1468,-0.3557277321815491
1469,-0.3990829885005951
1481,-0.37081241607666016
1537,-0.4899325668811798
1546,0.03660888969898224
1566,-0.3038313686847687
1577,-0.07399910688400269
1578,0.12279744446277618
1579,-0.003785371780395508
1580,0.09602335095405579
1581,-0.20306861400604248
1582,0.17091791331768036
1628,-0.08914054930210114
1629,0.0010065436363220215
1658,-0.48989105224609375
1659,-0.49716541171073914
1660,-0.49464190006256104
1661,-0.4950731098651886
1662,-0.4952920377254486
1670,0.012977927923202515
1671,0.2192390263080597
1717,-0.3190608322620392
1718,0.24656379222869873
1719,-0.06931006908416748
1720,-0.10925629734992981
1786,-0.1148340106010437
1825,-0.13735318183898926
1826,-0.25009387731552124
1982,-0.3811655044555664
1983,-0.14625051617622375
1992,-0.1954154670238495
1993,0.045086875557899475
2046,-0.4310770630836487
2047,-0.40486007928848267
2048,-0.48078620433807373
2049,-0.49100226163864136
2050,-0.4974555969238281
2125,-0.4400601387023926
2128,-0.21837469935417175
2129,-0.11527686566114426
2203,-0.14492180943489075
2235,-0.44779375195503235
2236,-0.44781363010406494
2237,-0.46908965706825256
2238,-0.471130907535553
2239,-0.4788476228713989
2240,-0.4285702109336853
2241,-0.49490875005722046
2242,-0.4935048818588257
2243,-0.4970068335533142
2244,-0.48880651593208313
2245,-0.4953193664550781
2272,-0.4617077112197876
2273,-0.4659872353076935
2281,-0.20145130157470703
2480,-0.48492029309272766
2481,-0.4850021004676819
2482,-0.49585121870040894
2483,-0.489836722612381
2484,-0.48846176266670227
2485,-0.48799929022789
2486,-0.4585516154766083
2487,-0.49441301822662354
2488,-0.4874199628829956
2489,-0.4553412199020386
2490,-0.4949372708797455
2491,-0.48604339361190796
2494,-0.31328707933425903
2569,-0.3873629868030548
2570,-0.4643135666847229
2600,-0.4223553240299225
2601,-0.4396132230758667
2602,-0.4682524502277374
2603,-0.4548114538192749
2604,-0.3674280643463135
2605,-0.32106149196624756
2606,-0.39637893438339233
2607,-0.4794952869415283
2627,-0.350297749042511
2628,-0.2552528381347656
2641,-0.450290322303772
2642,-0.47096022963523865
2685,-0.4614287316799164
2686,-0.4971752464771271
2687,-0.49791717529296875
2688,-0.46172481775283813
2689,-0.4936074912548065
2690,-0.49163275957107544
2691,-0.4561728835105896
2692,-0.4340004026889801
2693,-0.4911288022994995
2694,-0.49642214179039
2695,-0.483947217464447
2740,-0.40843406319618225
2741,-0.3698783814907074
2917,-0.42456483840942383
2918,-0.4611459970474243
2919,-0.47962677478790283
2920,-0.44987377524375916
2921,-0.4869476854801178
2922,-0.4768576920032501
3038,-0.1363772451877594
3039,0.09094361960887909
3040,-0.49698925018310547
3041,-0.4299672544002533
3061,-0.37236443161964417
3062,0.13724805414676666
3063,-0.3336212635040283
3113,-0.4959600567817688
3114,-0.4929817318916321
3115,-0.3818005323410034
3116,-0.49414458870887756
3117,-0.3662887513637543
3118,-0.4953930079936981
3119,-0.4964047074317932
3120,-0.4827086627483368
3121,-0.49120861291885376
3130,-0.378009170293808
3131,-0.4760286211967468
3132,0.0572381466627121
3133,-0.22933563590049744
3134,-0.2980562448501587
3135,-0.43695005774497986
3136,-0.4991679787635803
3137,-0.344501256942749
3138,-0.49701258540153503
3139,-0.4722229838371277
3140,-0.4248896539211273
3141,-0.4895873963832855
3142,-0.47371628880500793
3143,-0.3123875856399536
3144,0.047507211565971375
3145,-0.47930848598480225
3162,-0.4904997944831848
3163,-0.4707072973251343
3164,-0.37713807821273804
3165,-0.44128066301345825
3166,-0.3835040330886841
3167,-0.4744839668273926
3168,-0.4448068141937256
3169,-0.47546184062957764
3170,-0.47837769985198975
3226,-0.3148353397846222
3227,-0.030945420265197754
3228,-0.2701757848262787
3229,0.015648558735847473
3239,-0.2925529479980469
3240,-0.08608265221118927
3241,-0.2546233832836151
3242,-0.39948800206184387
3243,-0.49079015851020813
3244,-0.49314454197883606
3292,-0.19582954049110413
3293,-0.3734795153141022
3294,-0.46257010102272034
3399,-0.4537781774997711
3409,-0.20532125234603882
3410,-0.31270742416381836
3411,-0.3548831343650818
3412,-0.17527176439762115
3413,-0.3907993733882904
3414,-0.3380342721939087
3418,0.10758966207504272
3419,0.11578129231929779
3473,-0.31380361318588257
3474,-0.3475742042064667
3475,-0.12657181918621063
3476,-0.1329358071088791
3477,-0.49172595143318176
3478,-0.4836333394050598
3479,-0.1495237946510315
3480,-0.21840552985668182
3481,-0.3137315809726715
3482,-0.21988150477409363
3483,-0.18971896171569824
3484,-0.2897116243839264
3505,-0.46376851201057434
3513,-0.4974353313446045
3514,-0.4588077962398529
3585,-0.4310944378376007
3667,-0.33297866582870483
3668,-0.19183014333248138
3728,-0.2652440071105957
3773,-0.48431694507598877
3774,-0.4907037317752838
3775,-0.4905792474746704
3776,-0.4947105646133423
3777,-0.49065250158309937
3814,-0.45405521988868713
3815,-0.3354113698005676
3816,-0.43041861057281494
3836,-0.3047102987766266
3837,-0.35983210802078247
3840,-0.2104262113571167
3841,-0.08524125814437866
3842,-0.4581928849220276
3843,-0.4841133654117584
3844,-0.4574739336967468
3845,-0.43755868077278137
3846,-0.4701443016529083
3847,-0.3974301815032959
3863,-0.3177967071533203
3864,-0.24251294136047363
3865,-0.49832162261009216
3866,-0.37357836961746216
3867,-0.4612220823764801
3868,-0.41593602299690247
3869,-0.3017737567424774
3870,-0.4502483904361725
3871,-0.4960166811943054
3872,-0.4938792288303375
3873,-0.4600691795349121
3945,-0.4395473897457123
3946,-0.4741785228252411
3950,-0.49523088335990906
3984,-0.4940895140171051
3985,-0.4884182810783386
4022,-0.39671337604522705
4023,-0.31908711791038513
4024,-0.47015517950057983
4025,-0.45288369059562683
4026,-0.4837357699871063
4027,-0.4772973656654358
4028,-0.311420202255249
4039,-0.05252552032470703
4040,0.13789114356040955
4041,-0.14914944767951965
4042,0.014417767524719238
4043,-0.3996375799179077
4044,-0.0183018296957016
4045,-0.4711933732032776
4111,-0.4072492718696594
4116,-0.36327528953552246
4127,-0.15816687047481537
4128,0.09061597287654877
4129,-0.40872666239738464
4130,-0.12771081924438477
4219,-0.2936764359474182
4220,-0.23033371567726135
4262,-0.039827972650527954
4382,-0.4962419271469116
4383,-0.4798251688480377
4485,-0.06062348186969757
4486,0.12567709386348724
4499,-0.1698266863822937
4500,-0.006452873349189758
4791,-0.059712931513786316
4792,0.04923364520072937
4793,-0.051180437207221985
4794,-0.04283711314201355
4799,-0.31840434670448303
4800,-0.353832483291626
4801,-0.28675031661987305
4802,-0.43113335967063904
4803,-0.3271080255508423
4804,-0.36571261286735535
4895,-0.49617552757263184
4896,-0.49429064989089966
4897,-0.49877604842185974
4931,-0.304166704416275
4932,-0.3982754349708557
4957,-0.3454148471355438
4958,-0.49708083271980286
4959,-0.4293350577354431
4960,-0.479708194732666
4961,-0.401559054851532
4962,-0.39182916283607483
4963,-0.48005637526512146
4964,-0.49869972467422485
4965,-0.43312516808509827
4966,-0.4746439456939697
4967,-0.44989463686943054
4968,-0.4419695734977722
4969,-0.4927248954772949
4970,-0.48453250527381897
4971,-0.49825504422187805
4972,-0.4981022775173187
4973,-0.4756315350532532
4974,-0.4570077657699585
4975,-0.4959668219089508
4976,-0.43916669487953186
4977,-0.3935777246952057
4978,-0.48244476318359375
4979,-0.44230741262435913
4980,-0.49646398425102234
4981,-0.49620717763900757
4982,-0.4900991916656494
4983,-0.42083650827407837
4984,-0.4988347589969635
4985,-0.49587926268577576
4986,-0.44689106941223145
4987,-0.4954334795475006
4988,-0.49199241399765015
4989,-0.4968649446964264
4990,-0.15871483087539673
4991,-0.4630095660686493
4992,-0.49265623092651367
4993,-0.4581274390220642
5024,-0.4601081311702728
5060,-0.4457133710384369
5061,-0.32621288299560547
5065,-0.40951499342918396
5066,-0.48129749298095703
5075,-0.4219145178794861
5076,-0.44158846139907837
5077,-0.3529495298862457
5078,-0.3303106725215912
5079,-0.3670307993888855
5080,-0.39910510182380676
5081,-0.4783746898174286
5087,-0.49565374851226807
5088,-0.44307613372802734
5089,-0.46594250202178955
5174,-0.43628832697868347
5175,-0.4546462297439575
5177,-0.4929564297199249
5178,-0.484628289937973
5179,-0.4804016053676605
5220,-0.3881725072860718
5221,-0.4464625418186188
5222,-0.30244824290275574
5226,-0.4557237923145294
5227,-0.47940102219581604
5260,-0.49415576457977295
5261,-0.49796104431152344
5262,-0.49789929389953613
5263,-0.32314828038215637
5264,-0.2793784737586975
5265,-0.49817436933517456
5281,-0.3709365427494049
5282,-0.4632081091403961
5283,-0.4527013599872589
5284,-0.42909151315689087
5317,-0.4229516386985779
5322,-0.06666848063468933
5323,0.07589559257030487
5448,-0.49460354447364807
5457,-0.35184648633003235
5458,0.11009813845157623
5459,-0.49208614230155945
5460,-0.278568297624588
5461,-0.4860285222530365
5462,-0.464059442281723
5463,-0.05630631744861603
5466,-0.3529623746871948
5467,-0.05187954008579254
5470,-0.4646722674369812
5503,0.16298404335975647
5504,0.06252153217792511
5638,-0.07691219449043274
5639,0.09393543004989624
5640,-0.3884219825267792
5641,-0.3182835876941681
5648,-0.217619389295578
5673,-0.46735334396362305
5674,-0.4769863188266754
5675,-0.49220821261405945
5676,-0.4946603775024414
5677,-0.49118009209632874
5678,-0.48936727643013
5679,-0.48632344603538513
5680,-0.4882141351699829
5681,-0.46599969267845154
5682,-0.4792082607746124
5683,-0.45984187722206116
5684,-0.4957694709300995
5685,-0.49296075105667114
5686,-0.4903855621814728
5687,-0.45974424481391907
5688,-0.48903024196624756
5689,-0.4881357252597809
5710,-0.3642466068267822
5757,-0.4811896085739136
5758,-0.4610816240310669
5759,-0.4987649917602539
5782,-0.33105286955833435
5783,-0.3679623603820801
5784,-0.4223014712333679
5785,-0.49313199520111084
5840,-0.13654698431491852
5927,0.015552788972854614
5928,-0.032557353377342224
5939,-0.4943007528781891
5940,-0.49776938557624817
5941,-0.4963507056236267
5942,-0.4948469400405884
5943,-0.4940677285194397
5944,-0.49732938408851624
6014,-0.4837070405483246
6023,-0.4894251227378845
6024,-0.489412784576416
6025,-0.17922672629356384
6026,-0.4948418438434601
6027,-0.48362666368484497
6028,-0.4881986379623413
6029,-0.49117201566696167
6030,-0.4373447000980377
6167,-0.4770617187023163
6168,-0.43549859523773193
6169,-0.4933270812034607
6260,-0.2941571772098541
6261,-0.2546750009059906
6297,-0.4973270893096924
6298,-0.4831390976905823
6299,-0.4967772662639618
6300,-0.49586978554725647
6301,-0.49903377890586853
6302,-0.4987807869911194
6303,-0.4975820481777191
6304,-0.4739674925804138
6305,-0.4942135810852051
6306,-0.49575069546699524
6307,-0.49615663290023804
6308,-0.48928722739219666
6309,-0.46674835681915283
6489,-0.47358182072639465
6490,-0.4566490054130554
6567,-0.3718680739402771
6592,-0.22034049034118652
6593,-0.08578234910964966
6594,0.12736019492149353
6595,-0.04057535529136658
6596,-0.22907285392284393
6597,-0.23507407307624817
6598,-0.26422569155693054
6599,-0.17579062283039093
6629,-0.43088069558143616
6630,-0.48337724804878235
6654,-0.4868527352809906
6655,-0.4879644811153412
6656,-0.4907245337963104
6657,-0.45261135697364807
6658,-0.49161437153816223
6659,-0.4923473596572876
6682,-0.4916975498199463
6683,-0.4761050343513489
6684,-0.2580934762954712
6691,-0.4383590817451477
6692,-0.4419260621070862
6693,-0.15872476994991302
6694,-0.07866008579730988
6695,-0.2025263011455536
6709,-0.475858211517334
6710,-0.49045929312705994
6711,-0.47945526242256165
6742,-0.42198699712753296
6743,-0.26487207412719727
6744,-0.4882211983203888
6745,-0.48728567361831665
6746,-0.45451048016548157
6813,0.024639800190925598
6814,-0.044932782649993896
6824,-0.3251227140426636
6825,-0.33140918612480164
6826,-0.16742117702960968
6827,-0.010792523622512817
6828,-0.13631847500801086
6892,-0.46164610981941223
6893,-0.42767268419265747
6926,-0.4473869502544403
6927,-0.2866416573524475
6928,-0.3410272002220154
6929,-0.22818970680236816
6930,-0.4913786053657532
6931,-0.49557799100875854
6932,-0.43799155950546265
6946,-0.46177202463150024
6947,-0.49175775051116943
6948,-0.37556472420692444
6949,-0.4296317994594574
6951,-0.4447476267814636
6958,-0.49088791012763977
6959,-0.48066774010658264
6960,-0.4927976429462433
6961,-0.4857553243637085
6984,-0.17463353276252747
6985,0.05952093005180359
6986,-0.4833971858024597
6987,-0.49488434195518494
6988,-0.49497702717781067
6989,-0.17122161388397217
7005,-0.4950360059738159
7006,-0.4975230097770691
7007,0.20497390627861023
7008,0.251548707485199
7037,-0.47103428840637207
7055,-0.34254229068756104
7056,-0.48665159940719604
7057,-0.4198882579803467
7058,-0.4497126340866089
7064,-0.49716657400131226
7065,-0.489135205745697
7066,-0.4989174008369446
7067,-0.46241867542266846
7068,-0.4888547658920288
7069,-0.49920904636383057
7070,-0.49919605255126953
7140,-0.008346140384674072
7174,-0.48147234320640564
7175,-0.4731404483318329
7176,-0.4935517907142639
7177,-0.4857727587223053
7178,-0.4944183826446533
7179,-0.4985213875770569
7180,-0.49628353118896484
7181,-0.49634596705436707
7182,-0.4986255168914795
7240,-0.4503880441188812
7241,-0.47032982110977173
7252,-0.41167840361595154
7253,-0.39052438735961914
7254,-0.38945433497428894
7255,-0.4039905369281769
7256,-0.266887903213501
7257,-0.44490668177604675
7258,-0.1406124234199524
7259,-0.3786209225654602
7260,-0.29683926701545715
7261,-0.40076783299446106
7302,-0.4722946286201477
7441,-0.4677210748195648
7442,-0.13282987475395203
7443,-0.20857539772987366
7444,-0.4925183355808258
7445,-0.4819796085357666
7446,-0.48937833309173584
7447,-0.4959397614002228
7448,-0.4893014132976532
7449,-0.490800142288208
7459,-0.4553634524345398
7473,-0.49291691184043884
7474,-0.49651098251342773
7475,-0.4912949502468109
7476,-0.4949192404747009
7477,-0.48313793540000916
7478,-0.44602900743484497
7479,-0.49549394845962524
7480,-0.49740105867385864
7481,-0.4620327055454254
7482,-0.45462626218795776
7483,-0.4897969663143158
7484,-0.48368561267852783
7485,-0.44817689061164856
7486,-0.4936367869377136
7487,-0.4956398606300354
7488,-0.4961756467819214
7489,-0.4913266897201538
7490,-0.49844515323638916
7491,-0.4870758652687073
7492,-0.4908342957496643
7493,-0.3600679337978363
7494,-0.4925871193408966
7495,-0.4514012932777405
7496,-0.48588067293167114
7497,-0.49853160977363586
7498,-0.4880112409591675
7499,-0.4768262207508087
7500,-0.49536213278770447
7501,-0.49766799807548523
7502,-0.49642062187194824
7503,-0.49419134855270386
7504,-0.4932202994823456
7505,-0.488621324300766
7506,-0.49555155634880066
7507,-0.49709805846214294
7508,-0.4987344741821289
7509,-0.4985102117061615
7510,-0.490408331155777
7511,-0.4991319477558136
7512,-0.4911940097808838
7513,-0.4975394606590271
7514,-0.4822627305984497
7515,-0.4975103437900543
7516,-0.4847567081451416
7517,-0.4978204667568207
7518,-0.49556267261505127
7519,-0.49830737709999084
7520,-0.4987821578979492
7521,-0.46880874037742615
7522,-0.4938605725765228
7523,-0.4401942491531372
7524,-0.4966152012348175
7525,-0.49752190709114075
7526,-0.49714112281799316
7527,-0.4992496967315674
7528,-0.405653715133667
7529,-0.4975110590457916
7530,-0.48209428787231445
7531,-0.4985535442829132
7532,-0.4941651523113251
7533,-0.4980005919933319
7534,-0.48305872082710266
7539,-0.3441435694694519
7540,-0.48794078826904297
7541,-0.47838979959487915
7542,-0.4256998896598816
7543,-0.49651840329170227
7544,-0.49435341358184814
7545,-0.49765896797180176
7546,-0.498809814453125
7559,-0.4927901327610016
7560,-0.48271310329437256
7561,-0.4819142818450928
7562,-0.4962433874607086
7575,0.12121683359146118
7576,0.12292274832725525
7586,-0.49121156334877014
7587,-0.4241059422492981
7588,-0.493801474571228
7589,-0.48255065083503723
7590,-0.4923020899295807
7591,-0.4927370846271515
7592,-0.4939057230949402
7593,-0.47650012373924255
7676,-0.4979003667831421
7677,-0.4941335916519165
7678,-0.49563363194465637
7679,-0.49861061573028564
7680,-0.4963268041610718
7681,-0.4935174882411957
7682,-0.49418893456459045
7683,-0.09252727031707764
7684,-0.16469278931617737
7685,-0.4959412217140198
7686,-0.4908183217048645
7687,-0.49258658289909363
7713,-0.3276421129703522
7714,-0.3280925750732422
7715,-0.35259193181991577
7716,-0.36019259691238403
7717,-0.46522215008735657
7733,-0.48986804485321045
7738,-0.02064177393913269
7739,-0.14727720618247986
7762,-0.48331138491630554
7763,-0.4866090416908264
7764,-0.4764012098312378
7765,-0.49546146392822266
7772,-0.4737700819969177
7773,-0.44717955589294434
7774,-0.43743959069252014
7775,-0.4663682281970978
7840,-0.4876704216003418
7841,-0.4615507423877716
7842,-0.4701838493347168
7843,-0.4910796284675598
7875,-0.4906981885433197
7876,-0.48144277930259705
7890,-0.4947650730609894
7891,-0.49196857213974
7892,-0.46635034680366516
7893,-0.4781740605831146
7894,-0.4924483299255371
7895,-0.4178966283798218
7896,-0.44284769892692566
7897,-0.48601076006889343
7898,-0.493476927280426
7899,-0.45039257407188416
7900,-0.43759268522262573
7901,-0.4802112877368927
7902,-0.48987874388694763
7903,-0.4823772609233856
7904,-0.4922104477882385
7905,-0.48261797428131104
7906,-0.4946540594100952
7921,-0.22497345507144928
7929,-0.4416990578174591
7930,0.022944912314414978
7936,-0.4965027868747711
7937,-0.4911336302757263
7938,-0.49840861558914185
7939,-0.49727657437324524
7940,-0.49782437086105347
7941,-0.49917998909950256
7942,-0.48118096590042114
7943,-0.4989798069000244
7944,-0.4769265353679657
7945,-0.4918515980243683
7969,-0.13422513008117676
7970,-0.14259973168373108
7996,-0.45618489384651184
8000,-0.3076048195362091
8001,-0.38564926385879517
8002,-0.3210274577140808
8003,-0.20442107319831848
8004,-0.4963926374912262
8005,-0.487396240234375
8006,-0.4881878197193146
8024,-0.3046392500400543
8025,-0.3794253468513489
8026,-0.38284140825271606
8031,-0.49103331565856934
8041,-0.4951570928096771
8059,-0.487051784992218
8060,-0.47883957624435425
8061,-0.43197304010391235
8112,-0.4803493022918701
8113,-0.48614081740379333
8114,-0.48721739649772644
8115,-0.48890578746795654
8116,-0.4963480532169342
8117,-0.4824071228504181
8118,-0.4973871111869812
8119,-0.4942695200443268
8120,-0.487007737159729
8121,-0.481123149394989
8122,-0.49138593673706055
8123,-0.49363094568252563
8124,-0.4966414272785187
8125,-0.4899507462978363
8126,-0.49506044387817383
8127,-0.48077714443206787
8128,-0.48951905965805054
8129,-0.49448880553245544
8130,-0.49699515104293823
8131,-0.49710991978645325
8132,-0.4969286620616913
8133,-0.49658477306365967
8134,-0.4590453505516052
8135,-0.49568602442741394
8136,-0.4957868754863739
8151,-0.4485529661178589
8152,-0.1503191739320755
8153,-0.43360981345176697
8154,-0.44570887088775635
8197,-0.38514837622642517
8198,-0.46827030181884766
8199,-0.49816712737083435
8216,0.05269619822502136
8217,0.13126523792743683
8224,-0.26968613266944885
8329,-0.3251056969165802
8330,-0.22083088755607605
8485,-0.23386210203170776
8486,-0.14072848856449127
8487,-0.40244075655937195
8503,-0.24557213485240936
8577,0.07898055016994476
8578,0.12547484040260315
8579,-0.4944693446159363
8580,-0.4878086745738983
8581,-0.4683232009410858
8582,-0.4876707196235657
8583,-0.4892912209033966
8584,-0.23268628120422363
8585,-0.4708319902420044
8586,-0.495664119720459
8587,-0.4926771819591522
8588,-0.4676703214645386
8589,-0.492694228887558
8590,-0.4900031089782715
8591,-0.4977269172668457
8592,-0.45559751987457275
8593,-0.49545443058013916
8594,-0.46247443556785583
8595,-0.4616701304912567
8598,-0.4676646888256073
8599,-0.4168201982975006
8600,-0.422349750995636
8601,-0.4259820580482483
8644,-0.4664301574230194
8779,-0.49712324142456055
8780,-0.4848927855491638
8781,-0.49262648820877075
8782,-0.4863855838775635
8814,-0.484286367893219
8815,-0.44128134846687317
8816,-0.483102023601532
8817,-0.48627281188964844
8818,-0.49738845229148865
8819,-0.48253586888313293
8820,-0.48918038606643677
8821,-0.4913991093635559
8861,-0.4041118025779724
8862,-0.4667692482471466
9032,-0.18871578574180603
9033,0.06806327402591705
9034,-0.09700687229633331
9035,-0.11951994895935059
9036,0.2247467339038849
9037,-0.49683043360710144
9038,-0.4772850573062897
9039,-0.4903648793697357
9040,-0.49453139305114746
9041,-0.49271631240844727
9042,-0.485479474067688
9043,-0.4948616027832031
9044,-0.4964381158351898
9061,-0.33729350566864014
9062,-0.4757084846496582
9063,-0.4880307614803314
9065,-0.45910051465034485
9110,-0.3332178592681885
9111,-0.02116793394088745
9114,-0.4904426336288452
9115,-0.4835105538368225
9116,-0.4659447968006134
9117,-0.4698297679424286
9118,-0.4892030954360962
9219,-0.4852340519428253
9220,-0.48394596576690674
9221,-0.4882490634918213
9222,-0.48160529136657715
9223,-0.4769701361656189
9224,-0.46641412377357483
9229,0.1494332253932953
9230,0.2212994396686554
9231,-0.2044900506734848
9232,-0.3868669271469116
9272,-0.4745483994483948
9273,-0.4101260304450989
9274,-0.3848831355571747
9275,-0.3224622905254364
9276,-0.48586124181747437
9277,-0.49339985847473145
9278,-0.3800772428512573
9279,-0.4708183705806732
9280,-0.49114787578582764
9281,-0.48440220952033997
9282,-0.47175127267837524
9283,-0.49659213423728943
9284,-0.48014456033706665
9285,-0.4806828200817108
9286,-0.46991556882858276
9287,-0.49355462193489075
9288,-0.4433268904685974
9289,-0.3711082935333252
9320,-0.4938102662563324
9321,-0.4601135849952698
9322,-0.48856186866760254
9323,-0.4960528612136841
9324,-0.4931706488132477
9325,-0.45429515838623047
9381,-0.0911569744348526
9382,-0.22093990445137024
9418,-0.4752853810787201
9419,-0.45235034823417664
9455,-0.44889798760414124
9456,-0.46398887038230896
9457,-0.48439085483551025
9460,-0.49792569875717163
9461,-0.4964916706085205
9462,-0.49472975730895996
9463,-0.4986584782600403
9464,-0.49783188104629517
9465,-0.496786504983902
9466,-0.4980623722076416
9467,-0.4984360933303833
9468,-0.498497873544693
9469,-0.49708738923072815
9470,-0.49823036789894104
9471,-0.4961688220500946
9472,-0.451366662979126
9473,-0.4959120750427246
9558,-0.49598267674446106
9559,-0.4956093430519104
9560,-0.4944583475589752
9561,-0.46867722272872925
9562,-0.49433812499046326
9563,-0.46666237711906433
9564,-0.4830589294433594
9565,-0.4859778881072998
9566,-0.44285574555397034
9567,-0.4963398873806
9568,-0.4881073832511902
9569,-0.48908963799476624
9570,-0.4866461753845215
9571,-0.48102816939353943
9572,-0.49082687497138977
9573,-0.4799629747867584
9574,-0.49449172616004944
9575,-0.4730788767337799
9576,-0.47975897789001465
9577,-0.4874735474586487
9578,-0.47912630438804626
9579,-0.47510766983032227
9580,-0.49617576599121094
9717,-0.46059244871139526
9718,-0.45703327655792236
9719,-0.4929198622703552
9720,-0.4578905701637268
9721,-0.47747084498405457
9722,-0.4597843289375305
9723,-0.4209893047809601
9724,-0.448967307806015
9725,-0.4878082871437073
9726,-0.4836716651916504
9727,-0.48712876439094543
9728,-0.4938008189201355
9729,-0.49460047483444214
9730,-0.492735892534256
9731,-0.46603551506996155
9744,-0.43010491132736206
9760,-0.0521138459444046
9761,0.07639767229557037
9762,-0.33041173219680786
9763,-0.49299314618110657
9764,-0.48961368203163147
9765,-0.4922178387641907
9805,-0.4602513611316681
9806,-0.43758830428123474
9807,-0.49720409512519836
9808,-0.49253809452056885
9809,-0.4955497682094574
9810,-0.49648725986480713
9811,-0.4973691999912262
9812,-0.49833521246910095
9831,-0.4665937125682831
9841,-0.35104700922966003
9842,-0.2447245568037033
9956,-0.24102121591567993
9957,-0.3003048598766327
9958,-0.4752045273780823
9959,-0.45902350544929504
9960,-0.4635111689567566
9961,-0.49200767278671265
9962,-0.4756178557872772
9963,-0.48906198143959045
9964,-0.4890401363372803
9968,-0.35648906230926514
9969,-0.3836463987827301
10019,-0.4958544671535492
10033,0.026628494262695312
10034,0.11716462671756744
10035,-0.16072729229927063
10036,0.2427564561367035
10037,-0.2186698615550995
10038,-0.17398163676261902
10039,-0.4971992075443268
10040,-0.4847387373447418
10041,-0.49432817101478577
10042,-0.48611903190612793
10043,-0.16210304200649261
10044,0.039008378982543945
10045,-0.1534844934940338
10046,0.06423607468605042
10047,-0.1289278268814087
10048,-0.26220273971557617
10049,0.0747382789850235
10217,-0.4964337944984436
10332,-0.4954322874546051
10333,-0.49722737073898315
10343,-0.22307392954826355
10415,-0.48413988947868347
10418,0.05294477939605713
10419,0.05345328152179718
10475,-0.1667240560054779
10476,-0.35108184814453125
10493,-0.41864871978759766
10494,-0.18867820501327515
10495,-0.3455914855003357
